"","pmax","hp","stability","S","CA","CS","CB","N"
"327",0.848993288590604,0.112080536912752,"seagrass",1434.4,1.61,11.62,19807.85,0.01
"328",0.86241610738255,0.112080536912752,"seagrass",1448.7,1.64,11.73,20015.17,0.01
"329",0.875838926174497,0.112080536912752,"seagrass",1462.99,1.66,11.83,20222.5,0.01
"330",0.889261744966443,0.112080536912752,"seagrass",1477.28,1.69,11.94,20429.84,0.01
"331",0.902684563758389,0.112080536912752,"seagrass",1491.58,1.71,12.05,20637.18,0.01
"332",0.916107382550336,0.112080536912752,"seagrass",1505.87,1.74,12.16,20844.52,0.01
"333",0.929530201342282,0.112080536912752,"seagrass",1520.16,1.77,12.27,21051.86,0.01
"334",0.942953020134228,0.112080536912752,"seagrass",1534.45,1.79,12.38,21259.2,0.01
"335",0.956375838926175,0.112080536912752,"seagrass",1548.74,1.82,12.49,21466.54,0.01
"336",0.969798657718121,0.112080536912752,"bistable",1563.03,1.84,12.6,21673.88,0.01
"337",0.983221476510067,0.112080536912752,"bistable",1577.32,1.87,12.71,21881.2,0.01
"338",0.996644295302013,0.112080536912752,"bistable",1591.61,1.89,12.81,22088.53,0.01
"339",1.01006711409396,0.112080536912752,"bistable",1605.9,1.92,12.92,22295.84,0.01
"340",1.02348993288591,0.112080536912752,"bistable",1620.18,1.94,13.03,22503.14,0.01
"341",1.03691275167785,0.112080536912752,"bistable",1634.46,1.97,13.14,22710.43,0.01
"342",1.0503355704698,0.112080536912752,"bistable",1648.74,1.99,13.25,22917.7,0.01
"343",1.06375838926175,0.112080536912752,"bistable",1663.02,2.02,13.36,23124.96,0.01
"344",1.07718120805369,0.112080536912752,"bistable",1677.3,2.04,13.46,23332.2,0.01
"345",1.09060402684564,0.112080536912752,"bistable",1691.57,2.07,13.57,23539.41,0.01
"346",1.10402684563758,0.112080536912752,"bistable",1705.84,2.09,13.68,23746.61,0.01
"347",1.11744966442953,0.112080536912752,"bistable",1720.11,2.12,13.79,23953.77,0.01
"348",1.13087248322148,0.112080536912752,"bistable",1734.38,2.14,13.9,24160.91,0.01
"349",1.14429530201342,0.112080536912752,"bistable",1748.64,2.17,14,24368.02,0.01
"350",1.15771812080537,0.112080536912752,"bistable",1762.9,2.2,14.11,24575.09,0.01
"351",1.17114093959732,0.112080536912752,"bistable",1777.16,2.22,14.22,24782.12,0.01
"352",1.18456375838926,0.112080536912752,"bistable",1791.41,2.25,14.33,24989.12,0.01
"353",1.19798657718121,0.112080536912752,"bistable",1805.65,2.27,14.43,25196.07,0.01
"354",1.21140939597315,0.112080536912752,"bistable",1819.9,2.3,14.54,25402.98,0.01
"355",1.2248322147651,0.112080536912752,"bistable",1834.13,2.32,14.65,25609.83,0.01
"356",1.23825503355705,0.112080536912752,"bistable",1848.37,2.35,14.76,25816.63,0.01
"357",1.25167785234899,0.112080536912752,"bistable",1862.59,2.37,14.86,26023.37,0.01
"358",1.26510067114094,0.112080536912752,"bistable",1876.81,2.4,14.97,26230.05,0.01
"359",1.27852348993289,0.112080536912752,"bistable",1891.03,2.42,15.08,26436.66,0.01
"360",1.29194630872483,0.112080536912752,"bistable",1905.24,2.45,15.18,26643.19,0.01
"361",1.30536912751678,0.112080536912752,"bistable",1919.44,2.47,15.29,26849.65,0.01
"362",1.31879194630872,0.112080536912752,"bistable",1933.63,2.5,15.4,27056.02,0.01
"363",1.33221476510067,0.112080536912752,"bistable",1947.82,2.52,15.5,27262.3,0.01
"364",1.34563758389262,0.112080536912752,"bistable",1961.99,2.55,15.61,27468.48,0.01
"365",1.35906040268456,0.112080536912752,"bistable",1976.16,2.57,15.72,27674.56,0.01
"366",1.37248322147651,0.112080536912752,"bistable",1990.31,2.6,15.82,27880.52,0.02
"367",1.38590604026846,0.112080536912752,"bistable",2004.46,2.62,15.93,28086.36,0.02
"368",1.3993288590604,0.112080536912752,"bistable",2018.59,2.65,16.03,28292.07,0.02
"369",1.41275167785235,0.112080536912752,"bistable",2032.71,2.67,16.14,28497.63,0.02
"370",1.4261744966443,0.112080536912752,"bistable",2046.82,2.7,16.24,28703.04,0.02
"371",1.43959731543624,0.112080536912752,"bistable",2060.91,2.72,16.35,28908.28,0.02
"372",1.45302013422819,0.112080536912752,"bistable",2074.99,2.75,16.45,29113.34,0.02
"373",1.46644295302013,0.112080536912752,"bistable",2089.05,2.77,16.56,29318.2,0.02
"374",1.47986577181208,0.112080536912752,"bistable",2103.09,2.8,16.66,29522.85,0.02
"375",1.49328859060403,0.112080536912752,"bistable",2117.11,2.82,16.77,29727.27,0.02
"376",1.50671140939597,0.112080536912752,"bistable",2131.11,2.85,16.87,29931.44,0.02
"377",1.52013422818792,0.112080536912752,"bistable",2145.09,2.87,16.98,30135.33,0.02
"378",1.53355704697987,0.112080536912752,"bistable",2159.04,2.9,17.08,30338.91,0.02
"379",1.54697986577181,0.112080536912752,"bistable",2172.96,2.92,17.18,30542.17,0.02
"380",1.56040268456376,0.112080536912752,"bistable",2186.85,2.95,17.29,30745.06,0.02
"381",1.5738255033557,0.112080536912752,"bistable",2200.7,2.97,17.39,30947.55,0.02
"382",1.58724832214765,0.112080536912752,"bistable",2214.52,3,17.49,31149.6,0.03
"383",1.6006711409396,0.112080536912752,"bistable",2228.29,3.02,17.6,31351.16,0.03
"384",1.61409395973154,0.112080536912752,"bistable",2242.02,3.05,17.7,31552.17,0.03
"385",1.62751677852349,0.112080536912752,"bistable",2255.7,3.07,17.8,31752.57,0.03
"386",1.64093959731544,0.112080536912752,"bistable",2269.32,3.1,17.9,31952.3,0.03
"387",1.65436241610738,0.112080536912752,"bistable",2282.87,3.12,18,32151.25,0.03
"388",1.66778523489933,0.112080536912752,"bistable",2296.35,3.15,18.1,32349.35,0.03
"389",1.68120805369128,0.112080536912752,"bistable",2309.75,3.17,18.2,32546.46,0.03
"390",1.69463087248322,0.112080536912752,"bistable",2323.05,3.2,18.3,32742.45,0.04
"391",1.70805369127517,0.112080536912752,"bistable",2336.24,3.22,18.39,32937.16,0.04
"392",1.72147651006711,0.112080536912752,"bistable",2349.31,3.25,18.49,33130.39,0.04
"393",1.73489932885906,0.112080536912752,"bistable",2362.23,3.27,18.59,33321.9,0.04
"394",1.74832214765101,0.112080536912752,"bistable",2374.98,3.3,18.68,33511.39,0.05
"395",1.76174496644295,0.112080536912752,"bistable",2387.53,3.32,18.77,33698.5,0.05
"396",1.7751677852349,0.112080536912752,"bistable",2399.83,3.35,18.86,33882.77,0.05
"397",1.78859060402685,0.112080536912752,"bistable",2411.85,3.37,18.95,34063.6,0.06
"398",1.80201342281879,0.112080536912752,"bistable",2423.51,3.4,19.04,34240.25,0.06
"399",1.81543624161074,0.112080536912752,"bistable",2434.74,3.42,19.12,34411.71,0.07
"400",1.82885906040268,0.112080536912752,"bistable",2445.41,3.45,19.2,34576.64,0.07
"401",1.84228187919463,0.112080536912752,"bistable",2455.37,3.47,19.27,34733.18,0.08
"402",1.85570469798658,0.112080536912752,"bistable",2464.4,3.49,19.34,34878.69,0.09
"403",1.86912751677852,0.112080536912752,"bistable",2472.17,3.52,19.39,35009.32,0.1
"404",1.88255033557047,0.112080536912752,"bistable",2478.18,3.54,19.44,35119.16,0.11
"405",1.89597315436242,0.112080536912752,"bistable",2481.63,3.57,19.46,35198.67,0.13
"406",1.90939597315436,0.112080536912752,"bistable",2481.12,3.6,19.46,35231.36,0.16
"407",1.92281879194631,0.112080536912752,"bistable",2474.02,3.62,19.4,35186.05,0.19
"408",1.93624161073825,0.112080536912752,"bistable",2454.62,3.65,19.26,34995.17,0.25
"409",1.9496644295302,0.112080536912752,"bistable",2407.55,3.67,18.91,34476.79,0.35
"410",1.96308724832215,0.112080536912752,"bistable",2266.95,3.7,17.86,32851.36,0.61
"411",1.97651006711409,0.112080536912752,"bare",0,1.84,0,2684.25,2.69
"412",1.98993288590604,0.112080536912752,"bare",0,1.85,0,2702.5,2.7
"413",2.00335570469799,0.112080536912752,"bare",0,1.86,0,2720.75,2.71
"414",2.01677852348993,0.112080536912752,"bare",0,1.87,0,2739.01,2.72
"415",2.03020134228188,0.112080536912752,"bare",0,1.89,0,2757.26,2.73
"416",2.04362416107383,0.112080536912752,"bare",0,1.9,0,2775.51,2.75
"417",2.05704697986577,0.112080536912752,"bare",0,1.91,0,2793.77,2.76
"418",2.07046979865772,0.112080536912752,"bare",0,1.92,0,2812.02,2.77
"419",2.08389261744966,0.112080536912752,"bare",0,1.94,0,2830.27,2.78
"420",2.09731543624161,0.112080536912752,"bare",0,1.95,0,2848.53,2.79
"421",2.11073825503356,0.112080536912752,"bare",0,1.96,0,2866.78,2.8
"422",2.1241610738255,0.112080536912752,"bare",0,1.97,0,2885.04,2.81
"423",2.13758389261745,0.112080536912752,"bare",0,1.99,0,2903.29,2.83
"424",2.1510067114094,0.112080536912752,"bare",0,2,0,2921.55,2.84
"425",2.16442953020134,0.112080536912752,"bare",0,2.01,0,2939.81,2.85
"426",2.17785234899329,0.112080536912752,"bare",0,2.02,0,2958.06,2.86
"427",2.19127516778523,0.112080536912752,"bare",0,2.03,0,2976.32,2.87
"428",2.20469798657718,0.112080536912752,"bare",0,2.05,0,2994.58,2.88
"429",2.21812080536913,0.112080536912752,"bare",0,2.06,0,3012.83,2.9
"430",2.23154362416107,0.112080536912752,"bare",0,2.07,0,3031.09,2.91
"431",2.24496644295302,0.112080536912752,"bare",0,2.08,0,3049.35,2.92
"432",2.25838926174497,0.112080536912752,"bare",0,2.1,0,3067.61,2.93
"433",2.27181208053691,0.112080536912752,"bare",0,2.11,0,3085.87,2.94
"434",2.28523489932886,0.112080536912752,"bare",0,2.12,0,3104.13,2.95
"435",2.29865771812081,0.112080536912752,"bare",0,2.13,0,3122.38,2.96
"436",2.31208053691275,0.112080536912752,"bare",0,2.15,0,3140.64,2.98
"437",2.3255033557047,0.112080536912752,"bare",0,2.16,0,3158.9,2.99
"438",2.33892617449664,0.112080536912752,"bare",0,2.17,0,3177.16,3
"439",2.35234899328859,0.112080536912752,"bare",0,2.18,0,3195.42,3.01
"440",2.36577181208054,0.112080536912752,"bare",0,2.2,0,3213.69,3.02
"441",2.37919463087248,0.112080536912752,"bare",0,2.21,0,3231.95,3.03
"442",2.39261744966443,0.112080536912752,"bare",0,2.22,0,3250.21,3.04
"443",2.40604026845638,0.112080536912752,"bare",0,2.23,0,3268.47,3.06
"444",2.41946308724832,0.112080536912752,"bare",0,2.25,0,3286.73,3.07
"445",2.43288590604027,0.112080536912752,"bare",0,2.26,0,3304.99,3.08
"446",2.44630872483221,0.112080536912752,"bare",0,2.27,0,3323.26,3.09
"447",2.45973154362416,0.112080536912752,"bare",0,2.28,0,3341.52,3.1
"448",2.47315436241611,0.112080536912752,"bare",0,2.3,0,3359.78,3.11
"449",2.48657718120805,0.112080536912752,"bare",0,2.31,0,3378.05,3.12
"450",2.5,0.112080536912752,"bare",0,2.32,0,3396.31,3.14
"451",0.5,0.118120805369128,"seagrass",1063.61,0.95,8.76,14432.1,0
"452",0.513422818791946,0.118120805369128,"seagrass",1077.87,0.98,8.87,14638.8,0
"453",0.526845637583893,0.118120805369128,"seagrass",1092.13,1,8.98,14845.54,0
"454",0.540268456375839,0.118120805369128,"seagrass",1106.4,1.03,9.09,15052.32,0.01
"455",0.553691275167785,0.118120805369128,"seagrass",1120.67,1.05,9.2,15259.16,0.01
"456",0.567114093959732,0.118120805369128,"seagrass",1134.94,1.08,9.31,15466.03,0.01
"457",0.580536912751678,0.118120805369128,"seagrass",1149.22,1.1,9.42,15672.95,0.01
"458",0.593959731543624,0.118120805369128,"seagrass",1163.49,1.13,9.53,15879.9,0.01
"459",0.60738255033557,0.118120805369128,"seagrass",1177.77,1.16,9.64,16086.89,0.01
"460",0.620805369127517,0.118120805369128,"seagrass",1192.06,1.18,9.75,16293.91,0.01
"461",0.634228187919463,0.118120805369128,"seagrass",1206.34,1.21,9.86,16500.97,0.01
"462",0.647651006711409,0.118120805369128,"seagrass",1220.62,1.23,9.97,16708.06,0.01
"463",0.661073825503356,0.118120805369128,"seagrass",1234.91,1.26,10.08,16915.18,0.01
"464",0.674496644295302,0.118120805369128,"seagrass",1249.2,1.28,10.19,17122.33,0.01
"465",0.687919463087248,0.118120805369128,"seagrass",1263.49,1.31,10.3,17329.5,0.01
"466",0.701342281879195,0.118120805369128,"seagrass",1277.78,1.33,10.41,17536.7,0.01
"467",0.714765100671141,0.118120805369128,"seagrass",1292.07,1.36,10.52,17743.92,0.01
"468",0.728187919463087,0.118120805369128,"seagrass",1306.37,1.39,10.63,17951.16,0.01
"469",0.741610738255034,0.118120805369128,"seagrass",1320.66,1.41,10.74,18158.42,0.01
"470",0.75503355704698,0.118120805369128,"seagrass",1334.96,1.44,10.85,18365.7,0.01
"471",0.768456375838926,0.118120805369128,"seagrass",1349.25,1.46,10.96,18573,0.01
"472",0.781879194630873,0.118120805369128,"seagrass",1363.55,1.49,11.07,18780.32,0.01
"473",0.795302013422819,0.118120805369128,"seagrass",1377.85,1.51,11.18,18987.65,0.01
"474",0.808724832214765,0.118120805369128,"seagrass",1392.14,1.54,11.29,19194.99,0.01
"475",0.822147651006711,0.118120805369128,"seagrass",1406.44,1.56,11.4,19402.34,0.01
"476",0.835570469798658,0.118120805369128,"seagrass",1420.74,1.59,11.51,19609.71,0.01
"477",0.848993288590604,0.118120805369128,"seagrass",1435.04,1.61,11.62,19817.08,0.01
"478",0.86241610738255,0.118120805369128,"seagrass",1449.34,1.64,11.73,20024.46,0.01
"479",0.875838926174497,0.118120805369128,"seagrass",1463.63,1.66,11.84,20231.85,0.01
"480",0.889261744966443,0.118120805369128,"seagrass",1477.93,1.69,11.95,20439.24,0.01
"481",0.902684563758389,0.118120805369128,"seagrass",1492.23,1.72,12.06,20646.63,0.01
"482",0.916107382550336,0.118120805369128,"seagrass",1506.53,1.74,12.17,20854.02,0.01
"483",0.929530201342282,0.118120805369128,"seagrass",1520.82,1.77,12.28,21061.42,0.01
"484",0.942953020134228,0.118120805369128,"seagrass",1535.12,1.79,12.38,21268.81,0.01
"485",0.956375838926175,0.118120805369128,"seagrass",1549.41,1.82,12.49,21476.2,0.01
"486",0.969798657718121,0.118120805369128,"bistable",1563.7,1.84,12.6,21683.58,0.01
"487",0.983221476510067,0.118120805369128,"bistable",1578,1.87,12.71,21890.96,0.01
"488",0.996644295302013,0.118120805369128,"bistable",1592.29,1.89,12.82,22098.33,0.01
"489",1.01006711409396,0.118120805369128,"bistable",1606.58,1.92,12.93,22305.69,0.01
"490",1.02348993288591,0.118120805369128,"bistable",1620.86,1.94,13.04,22513.04,0.01
"491",1.03691275167785,0.118120805369128,"bistable",1635.15,1.97,13.15,22720.37,0.01
"492",1.0503355704698,0.118120805369128,"bistable",1649.43,1.99,13.25,22927.69,0.01
"493",1.06375838926175,0.118120805369128,"bistable",1663.71,2.02,13.36,23134.99,0.01
"494",1.07718120805369,0.118120805369128,"bistable",1677.99,2.04,13.47,23342.27,0.01
"495",1.09060402684564,0.118120805369128,"bistable",1692.27,2.07,13.58,23549.53,0.01
"496",1.10402684563758,0.118120805369128,"bistable",1706.55,2.1,13.69,23756.77,0.01
"497",1.11744966442953,0.118120805369128,"bistable",1720.82,2.12,13.79,23963.97,0.01
"498",1.13087248322148,0.118120805369128,"bistable",1735.09,2.15,13.9,24171.15,0.01
"499",1.14429530201342,0.118120805369128,"bistable",1749.35,2.17,14.01,24378.3,0.01
"500",1.15771812080537,0.118120805369128,"bistable",1763.61,2.2,14.12,24585.41,0.01
"501",1.17114093959732,0.118120805369128,"bistable",1777.87,2.22,14.23,24792.48,0.01
"502",1.18456375838926,0.118120805369128,"bistable",1792.12,2.25,14.33,24999.52,0.01
"503",1.19798657718121,0.118120805369128,"bistable",1806.37,2.27,14.44,25206.51,0.01
"504",1.21140939597315,0.118120805369128,"bistable",1820.62,2.3,14.55,25413.45,0.01
"505",1.2248322147651,0.118120805369128,"bistable",1834.86,2.32,14.65,25620.34,0.01
"506",1.23825503355705,0.118120805369128,"bistable",1849.09,2.35,14.76,25827.18,0.01
"507",1.25167785234899,0.118120805369128,"bistable",1863.32,2.37,14.87,26033.95,0.01
"508",1.26510067114094,0.118120805369128,"bistable",1877.55,2.4,14.98,26240.66,0.01
"509",1.27852348993289,0.118120805369128,"bistable",1891.76,2.42,15.08,26447.31,0.01
"510",1.29194630872483,0.118120805369128,"bistable",1905.97,2.45,15.19,26653.88,0.01
"511",1.30536912751678,0.118120805369128,"bistable",1920.18,2.47,15.3,26860.37,0.01
"512",1.31879194630872,0.118120805369128,"bistable",1934.37,2.5,15.4,27066.77,0.01
"513",1.33221476510067,0.118120805369128,"bistable",1948.56,2.52,15.51,27273.08,0.01
"514",1.34563758389262,0.118120805369128,"bistable",1962.74,2.55,15.62,27479.3,0.01
"515",1.35906040268456,0.118120805369128,"bistable",1976.91,2.57,15.72,27685.41,0.01
"516",1.37248322147651,0.118120805369128,"bistable",1991.06,2.6,15.83,27891.4,0.02
"517",1.38590604026846,0.118120805369128,"bistable",2005.21,2.62,15.93,28097.27,0.02
"518",1.3993288590604,0.118120805369128,"bistable",2019.35,2.65,16.04,28303.01,0.02
"519",1.41275167785235,0.118120805369128,"bistable",2033.47,2.67,16.14,28508.6,0.02
"520",1.4261744966443,0.118120805369128,"bistable",2047.58,2.7,16.25,28714.04,0.02
"521",1.43959731543624,0.118120805369128,"bistable",2061.67,2.72,16.36,28919.31,0.02
"522",1.45302013422819,0.118120805369128,"bistable",2075.75,2.75,16.46,29124.4,0.02
"523",1.46644295302013,0.118120805369128,"bistable",2089.81,2.77,16.57,29329.3,0.02
"524",1.47986577181208,0.118120805369128,"bistable",2103.86,2.8,16.67,29533.98,0.02
"525",1.49328859060403,0.118120805369128,"bistable",2117.88,2.82,16.77,29738.42,0.02
"526",1.50671140939597,0.118120805369128,"bistable",2131.88,2.85,16.88,29942.62,0.02
"527",1.52013422818792,0.118120805369128,"bistable",2145.86,2.87,16.98,30146.53,0.02
"528",1.53355704697987,0.118120805369128,"bistable",2159.81,2.9,17.09,30350.15,0.02
"529",1.54697986577181,0.118120805369128,"bistable",2173.73,2.92,17.19,30553.43,0.02
"530",1.56040268456376,0.118120805369128,"bistable",2187.62,2.95,17.29,30756.35,0.02
"531",1.5738255033557,0.118120805369128,"bistable",2201.48,2.97,17.4,30958.87,0.02
"532",1.58724832214765,0.118120805369128,"bistable",2215.3,3,17.5,31160.95,0.03
"533",1.6006711409396,0.118120805369128,"bistable",2229.08,3.02,17.6,31362.53,0.03
"534",1.61409395973154,0.118120805369128,"bistable",2242.81,3.05,17.7,31563.57,0.03
"535",1.62751677852349,0.118120805369128,"bistable",2256.49,3.07,17.8,31764,0.03
"536",1.64093959731544,0.118120805369128,"bistable",2270.11,3.1,17.91,31963.75,0.03
"537",1.65436241610738,0.118120805369128,"bistable",2283.66,3.12,18.01,32162.74,0.03
"538",1.66778523489933,0.118120805369128,"bistable",2297.14,3.15,18.11,32360.86,0.03
"539",1.68120805369128,0.118120805369128,"bistable",2310.54,3.17,18.2,32558,0.03
"540",1.69463087248322,0.118120805369128,"bistable",2323.84,3.2,18.3,32754.02,0.04
"541",1.70805369127517,0.118120805369128,"bistable",2337.04,3.22,18.4,32948.76,0.04
"542",1.72147651006711,0.118120805369128,"bistable",2350.11,3.25,18.5,33142.02,0.04
"543",1.73489932885906,0.118120805369128,"bistable",2363.03,3.27,18.59,33333.55,0.04
"544",1.74832214765101,0.118120805369128,"bistable",2375.78,3.3,18.69,33523.07,0.05
"545",1.76174496644295,0.118120805369128,"bistable",2388.33,3.32,18.78,33710.21,0.05
"546",1.7751677852349,0.118120805369128,"bistable",2400.64,3.35,18.87,33894.51,0.05
"547",1.78859060402685,0.118120805369128,"bistable",2412.66,3.37,18.96,34075.38,0.06
"548",1.80201342281879,0.118120805369128,"bistable",2424.33,3.4,19.04,34252.06,0.06
"549",1.81543624161074,0.118120805369128,"bistable",2435.55,3.42,19.13,34423.56,0.07
"550",1.82885906040268,0.118120805369128,"bistable",2446.23,3.45,19.2,34588.53,0.07
"551",1.84228187919463,0.118120805369128,"bistable",2456.19,3.47,19.28,34745.11,0.08
"552",1.85570469798658,0.118120805369128,"bistable",2465.22,3.5,19.34,34890.67,0.09
"553",1.86912751677852,0.118120805369128,"bistable",2473,3.52,19.4,35021.36,0.1
"554",1.88255033557047,0.118120805369128,"bistable",2479.01,3.55,19.44,35131.26,0.11
"555",1.89597315436242,0.118120805369128,"bistable",2482.47,3.57,19.47,35210.85,0.13
"556",1.90939597315436,0.118120805369128,"bistable",2481.97,3.6,19.46,35243.66,0.16
"557",1.92281879194631,0.118120805369128,"bistable",2474.88,3.62,19.41,35198.51,0.19
"558",1.93624161073825,0.118120805369128,"bistable",2455.5,3.65,19.27,35007.89,0.25
"559",1.9496644295302,0.118120805369128,"bistable",2408.47,3.67,18.91,34490.08,0.35
"560",1.96308724832215,0.118120805369128,"bistable",2268.04,3.7,17.87,32866.77,0.61
"561",1.97651006711409,0.118120805369128,"bare",0,1.88,0,2750.66,2.73
"562",1.98993288590604,0.118120805369128,"bare",0,1.89,0,2769.36,2.74
"563",2.00335570469799,0.118120805369128,"bare",0,1.91,0,2788.06,2.75
"564",2.01677852348993,0.118120805369128,"bare",0,1.92,0,2806.77,2.77
"565",2.03020134228188,0.118120805369128,"bare",0,1.93,0,2825.47,2.78
"566",2.04362416107383,0.118120805369128,"bare",0,1.94,0,2844.18,2.79
"567",2.05704697986577,0.118120805369128,"bare",0,1.96,0,2862.89,2.8
"568",2.07046979865772,0.118120805369128,"bare",0,1.97,0,2881.59,2.81
"569",2.08389261744966,0.118120805369128,"bare",0,1.98,0,2900.3,2.82
"570",2.09731543624161,0.118120805369128,"bare",0,2,0,2919,2.84
"571",2.11073825503356,0.118120805369128,"bare",0,2.01,0,2937.71,2.85
"572",2.1241610738255,0.118120805369128,"bare",0,2.02,0,2956.42,2.86
"573",2.13758389261745,0.118120805369128,"bare",0,2.03,0,2975.13,2.87
"574",2.1510067114094,0.118120805369128,"bare",0,2.05,0,2993.84,2.88
"575",2.16442953020134,0.118120805369128,"bare",0,2.06,0,3012.54,2.89
"576",2.17785234899329,0.118120805369128,"bare",0,2.07,0,3031.25,2.91
"577",2.19127516778523,0.118120805369128,"bare",0,2.08,0,3049.96,2.92
"578",2.20469798657718,0.118120805369128,"bare",0,2.1,0,3068.67,2.93
"579",2.21812080536913,0.118120805369128,"bare",0,2.11,0,3087.38,2.94
"580",2.23154362416107,0.118120805369128,"bare",0,2.12,0,3106.09,2.95
"581",2.24496644295302,0.118120805369128,"bare",0,2.14,0,3124.8,2.97
"582",2.25838926174497,0.118120805369128,"bare",0,2.15,0,3143.51,2.98
"583",2.27181208053691,0.118120805369128,"bare",0,2.16,0,3162.22,2.99
"584",2.28523489932886,0.118120805369128,"bare",0,2.17,0,3180.93,3
"585",2.29865771812081,0.118120805369128,"bare",0,2.19,0,3199.65,3.01
