"","sh","ma","stability","S_seagrass","S_bistable","S_bare","CA_seagrass","CA_bistable","CA_bare","CS_seagrass","CS_bistable","CS_bare","CB_seagrass","CB_bistable","CB_bare","N_seagrass","N_bistable","N_bare"
"805",22.7,0.00539597315436242,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.65,NA,NA,1.15
"806",100,0.00539597315436242,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.65,NA,NA,1.15
"807",500,0.00539597315436242,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.65,NA,NA,1.15
"808",1000,0.00539597315436242,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.65,NA,NA,1.15
"809",6000,0.00539597315436242,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.65,NA,NA,1.15
"810",10000,0.00539597315436242,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.65,NA,NA,1.15
"811",22.7,0.00543624161073826,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.6,NA,NA,1.15
"812",100,0.00543624161073826,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.6,NA,NA,1.15
"813",500,0.00543624161073826,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.6,NA,NA,1.15
"814",1000,0.00543624161073826,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.6,NA,NA,1.15
"815",6000,0.00543624161073826,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.6,NA,NA,1.15
"816",10000,0.00543624161073826,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.6,NA,NA,1.15
"817",22.7,0.00547651006711409,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.56,NA,NA,1.15
"818",100,0.00547651006711409,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.56,NA,NA,1.15
"819",500,0.00547651006711409,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.56,NA,NA,1.15
"820",1000,0.00547651006711409,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.56,NA,NA,1.15
"821",6000,0.00547651006711409,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.56,NA,NA,1.15
"822",10000,0.00547651006711409,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.56,NA,NA,1.15
"823",22.7,0.00551677852348993,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.51,NA,NA,1.15
"824",100,0.00551677852348993,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.51,NA,NA,1.15
"825",500,0.00551677852348993,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.51,NA,NA,1.15
"826",1000,0.00551677852348993,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.51,NA,NA,1.15
"827",6000,0.00551677852348993,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.51,NA,NA,1.15
"828",10000,0.00551677852348993,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.51,NA,NA,1.15
"829",22.7,0.00555704697986577,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.46,NA,NA,1.15
"830",100,0.00555704697986577,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.46,NA,NA,1.15
"831",500,0.00555704697986577,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.46,NA,NA,1.15
"832",1000,0.00555704697986577,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.46,NA,NA,1.15
"833",6000,0.00555704697986577,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.46,NA,NA,1.15
"834",10000,0.00555704697986577,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.46,NA,NA,1.15
"835",22.7,0.00559731543624161,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.42,NA,NA,1.15
"836",100,0.00559731543624161,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.42,NA,NA,1.15
"837",500,0.00559731543624161,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.42,NA,NA,1.15
"838",1000,0.00559731543624161,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.42,NA,NA,1.15
"839",6000,0.00559731543624161,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.42,NA,NA,1.15
"840",10000,0.00559731543624161,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.42,NA,NA,1.15
"841",22.7,0.00563758389261745,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.37,NA,NA,1.15
"842",100,0.00563758389261745,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.37,NA,NA,1.15
"843",500,0.00563758389261745,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.37,NA,NA,1.15
"844",1000,0.00563758389261745,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.37,NA,NA,1.15
"845",6000,0.00563758389261745,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.37,NA,NA,1.15
"846",10000,0.00563758389261745,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.37,NA,NA,1.15
"847",22.7,0.00567785234899329,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.33,NA,NA,1.15
"848",100,0.00567785234899329,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.33,NA,NA,1.15
"849",500,0.00567785234899329,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.33,NA,NA,1.15
"850",1000,0.00567785234899329,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.33,NA,NA,1.15
"851",6000,0.00567785234899329,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.33,NA,NA,1.15
"852",10000,0.00567785234899329,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.33,NA,NA,1.15
"853",22.7,0.00571812080536913,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.28,NA,NA,1.15
"854",100,0.00571812080536913,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.28,NA,NA,1.15
"855",500,0.00571812080536913,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.28,NA,NA,1.15
"856",1000,0.00571812080536913,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.28,NA,NA,1.15
"857",6000,0.00571812080536913,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.28,NA,NA,1.15
"858",10000,0.00571812080536913,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.28,NA,NA,1.15
"859",22.7,0.00575838926174497,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.23,NA,NA,1.15
"860",100,0.00575838926174497,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.23,NA,NA,1.15
"861",500,0.00575838926174497,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.23,NA,NA,1.15
"862",1000,0.00575838926174497,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.23,NA,NA,1.15
"863",6000,0.00575838926174497,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.23,NA,NA,1.15
"864",10000,0.00575838926174497,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.23,NA,NA,1.15
"865",22.7,0.00579865771812081,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.19,NA,NA,1.15
"866",100,0.00579865771812081,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.19,NA,NA,1.15
"867",500,0.00579865771812081,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.19,NA,NA,1.15
"868",1000,0.00579865771812081,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.19,NA,NA,1.15
"869",6000,0.00579865771812081,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.19,NA,NA,1.15
"870",10000,0.00579865771812081,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.19,NA,NA,1.15
"871",22.7,0.00583892617449664,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.14,NA,NA,1.15
"872",100,0.00583892617449664,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.14,NA,NA,1.15
"873",500,0.00583892617449664,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.14,NA,NA,1.15
"874",1000,0.00583892617449664,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.14,NA,NA,1.15
"875",6000,0.00583892617449664,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.14,NA,NA,1.15
"876",10000,0.00583892617449664,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.14,NA,NA,1.15
"877",22.7,0.00587919463087248,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.1,NA,NA,1.15
"878",100,0.00587919463087248,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.1,NA,NA,1.15
"879",500,0.00587919463087248,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.1,NA,NA,1.15
"880",1000,0.00587919463087248,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.1,NA,NA,1.15
"881",6000,0.00587919463087248,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.1,NA,NA,1.15
"882",10000,0.00587919463087248,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.1,NA,NA,1.15
"883",22.7,0.00591946308724832,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.05,NA,NA,1.15
"884",100,0.00591946308724832,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.05,NA,NA,1.15
"885",500,0.00591946308724832,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.05,NA,NA,1.15
"886",1000,0.00591946308724832,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.05,NA,NA,1.15
"887",6000,0.00591946308724832,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.05,NA,NA,1.15
"888",10000,0.00591946308724832,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.05,NA,NA,1.15
"889",22.7,0.00595973154362416,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.01,NA,NA,1.15
"890",100,0.00595973154362416,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.01,NA,NA,1.15
"891",500,0.00595973154362416,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.01,NA,NA,1.15
"892",1000,0.00595973154362416,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.01,NA,NA,1.15
"893",6000,0.00595973154362416,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.01,NA,NA,1.15
"894",10000,0.00595973154362416,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.01,NA,NA,1.15
"895",22.7,0.006,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,232.96,NA,NA,1.15
"896",100,0.006,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,232.96,NA,NA,1.15
"897",500,0.006,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,232.96,NA,NA,1.15
"898",1000,0.006,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,232.96,NA,NA,1.15
"899",6000,0.006,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,232.96,NA,NA,1.15
"900",10000,0.006,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,232.96,NA,NA,1.15
